"Country","Year","Status","Life expectancy","Adult Mortality","infant deaths","Alcohol","percentage expenditure","Hepatitis B","Measles","BMI","under-five deaths","Polio","Total expenditure","Diphtheria","HIV/AIDS","GDP","Population","thinness  1-19 years","thinness 5-9 years","Income composition of resources","Schooling","Emission","Military Expenditure"
"Albania",2010,0,0.715134658974086,-0.579158558644134,-0.244504869475707,0.180088573240695,-0.382826662212596,0.840905782894951,-0.213856116971878,0.785264302687801,-0.252415796762319,0.712816910146161,-0.238228662840591,0.708124548049636,-0.34591930724799,-0.491226961915589,-0.213560461993176,-0.75827428563899,-0.728764433314716,0.44944802655696,0.143260468834481,-0.295410346656953,-0.346445645324195
"Albania",2011,0,0.756489754618434,-0.60309631447623,-0.252400938308923,0.202551043436157,-0.197693052895152,0.840905782894951,-0.212235326448083,0.825295336884131,-0.252415796762319,0.712816910146161,-0.0809475547988615,0.708124548049636,-0.34591930724799,-0.213101505560082,-0.213493817607213,-0.75827428563899,-0.728764433314716,0.509730708054124,0.373334522043577,-0.295019861440399,-0.345561701661685
"Albania",2012,0,0.787506076351697,-0.619054818364294,-0.252400938308923,0.145146952936642,-0.209224690524236,0.840905782894951,-0.213946160889867,0.860322491805919,-0.252415796762319,0.712816910146161,-0.131957643893477,0.708124548049636,-0.34591930724799,-0.226473320524683,-0.218521460450624,-0.780715040192448,-0.750758812543056,0.574650518897223,0.632167831903809,-0.29465396941453,-0.346659485551846
"Albania",2013,0,0.818522398084959,-0.635013322252359,-0.252400938308923,0.0503054121113567,-0.20059021859536,0.840905782894951,-0.214756556151765,0.895349646727708,-0.252415796762319,0.712816910146161,-0.102201758588284,0.708124548049636,-0.34591930724799,-0.214685513339026,-0.213590205964093,-0.780715040192448,-0.750758812543056,0.607110424318772,0.632167831903809,-0.294276600566341,-0.346913145476808
"Albania",2014,0,0.84953871981822,-1.2414364699988,-0.252400938308923,-0.0120903384315942,-0.201586951285302,0.800141579221602,-0.214756556151765,0.930376801649496,-0.252415796762319,0.670504090731659,-0.00868326191482347,0.665763221571462,-0.34591930724799,-0.203325749219603,-0.213601869591786,-0.803155794745906,-0.772753191771395,0.616384683010644,0.632167831903809,-0.293850591852129,-0.347063880221492
"Albania",2015,0,0.880555041551482,-0.71480584169268,-0.252400938308923,0.0103721317638681,-0.231459181978579,0.840905782894951,-0.214756556151765,0.970407835845825,-0.25822375104851,0.712816910146161,0.0423268271797917,0.708124548049636,-0.34591930724799,-0.247168729205023,-0.218075352495848,-0.803155794745906,-0.772753191771395,0.621021812356579,0.632167831903809,-0.293407016189592,-0.350704287363828
"Algeria",2000,0,0.208534737330809,-0.148278953666398,-0.0865834928113885,-1.07531392768348,-0.330068279960574,-0.0151424942453936,-0.214756556151765,0.289880254508225,-0.11302489389373,0.162750257757626,-1.02463420304924,0.157427303833375,-0.34591930724799,-0.40214803805127,-0.164926833155751,0.386204196587349,0.348960148873932,0.036743514768687,-0.374406150885985,-0.155137547129758,-0.211608090262683
"Algeria",2001,0,0.218873511241897,-0.148278953666398,-0.0944795616446044,-1.08030558772691,-0.333098825411067,-0.0151424942453936,0.0271014075657284,0.334915167979095,-0.118832848179922,0.289688716001134,-0.87585477652328,0.284511283267896,-0.34591930724799,-0.403863563704532,0.324907459738029,0.363763442033892,0.326965769645592,0.0738405495361723,-0.316887637583711,-0.148889263252205,-0.194868341543419
"Algeria",2002,0,0.239551059064071,-0.148278953666398,-0.0944795616446044,-1.04785979744458,-0.332852483150017,-0.0151424942453936,0.313080891097656,0.374946202175425,-0.124640802466113,0.162750257757626,-0.92261402486001,0.157427303833375,-0.34591930724799,-0.400937663715269,-0.163530294370899,0.341322687480434,0.304971390417252,0.115574713649593,-0.259369124281437,-0.142221394080262,-0.194154472914228
"Algeria",2003,0,0.249889832975159,-0.140299701722365,-0.0944795616446044,-1.05285145748802,-0.390697914551357,-0.0151424942453936,1.16957863900562,0.419981115646295,-0.124640802466113,0.205063077172128,-0.97787495471251,0.199788630311548,-0.34591930724799,-0.505336549964594,-0.162773913275896,0.341322687480434,0.282977011188912,0.16194600710895,-0.144332097676889,-0.135431105470238,-0.185739943940224
"Algeria",2004,0,0.311922476441682,-1.19356095833461,-0.10237563047782,-1.02539732724912,-0.299182451235368,0.107150116774656,0.0813978901128797,0.465016029117166,-0.124640802466113,0.162750257757626,-1.00337999925982,0.157427303833375,-0.34591930724799,-0.342767386013096,-0.162091264199023,0.318881932926976,0.282977011188912,0.208317300568306,-0.0868135843746152,-0.128879103667676,-0.138349197556749
"Algeria",2005,0,0.373955119908207,-0.220092221162687,-0.10237563047782,-1.01291817714053,-0.401222874159611,0.188678524121355,-0.00747545694191022,0.515054821862578,-0.130448756752304,0.247375896586631,-1.13090522199636,0.242149956789722,-0.34591930724799,-0.523903537345381,0.354088617610954,0.296441178373519,0.260982631960573,0.240777205989856,-0.000535814421204051,-0.120938433287432,-0.128598269156821
"Algeria",2006,0,0.425648989463643,-0.252009228938815,-0.0944795616446044,-1.04785979744458,-0.275833910392095,-2.86863675137988,-0.129755097570486,0.560089735333448,-0.124640802466113,0.54356563248815,-1.07989513290174,0.53867924213694,-0.34591930724799,-0.281705682570141,0.36250910309176,0.296441178373519,0.260982631960573,0.26859998206547,0.0857419555322071,-0.11346552493164,-0.11514386001817
"Algeria",2007,0,0.467004085107991,-0.275946984770912,-0.0944795616446044,-1.02789315727083,-0.252374248587483,-2.82787254770653,-0.214756556151765,-1.64161714546467,-0.124640802466113,0.54356563248815,-0.884356458039049,0.53867924213694,-0.34591930724799,-0.248512122218685,-0.217980684438037,0.274000423820061,0.238988252732233,0.287148499449212,0.0857419555322071,-0.105381156812671,-0.0473908916798115
"Algeria",2008,0,0.498020406841253,-0.299884740603008,-0.0944795616446044,-1.0229014972274,-0.382234398487369,0.514792153508153,-0.195217025948229,0.660167320824272,-0.124640802466113,0.416627174244642,-0.722824509239435,0.453956589180592,-0.34591930724799,-0.491163755917149,-0.158590128735186,0.274000423820061,0.238988252732233,0.319608404870762,0.172019725485618,-0.0972496649453802,0.0501635737504163
"Algeria",2009,0,0.529036728574516,-0.323822496435105,-0.0944795616446044,-1.01291817714053,-0.237507083610296,0.637084764528203,-0.20512185692698,0.710206113569684,-0.124640802466113,0.501252813073648,-0.229726981324822,0.53867924213694,-0.34591930724799,-0.253192582503382,-0.157560340509022,0.274000423820061,0.238988252732233,0.356705439638247,0.315816008741303,-0.0882863162339457,0.0587736065140656
"Algeria",2010,0,0.560053050307777,-0.355739504211233,-0.0865834928113885,-1.02539732724912,-0.200664879407465,0.677848968201552,-0.205482032598935,0.765248785589637,-0.118832848179922,0.54356563248815,-0.331747159514052,0.53867924213694,-0.34591930724799,-0.21125223629233,0.402759318893332,0.251559669266604,0.216993873503893,0.398439603751668,0.459612291996987,-0.0794998532410645,0.0898505715073704
"Algeria",2011,0,0.580730598129952,-0.37967726004333,-0.0865834928113885,-0.997943197010218,-0.163995747500002,0.677848968201552,-0.204671637337037,0.82029145760959,-0.118832848179922,0.54356563248815,-0.259482866630014,0.53867924213694,-0.34591930724799,-0.14290927884442,0.414834459326963,0.251559669266604,0.216993873503893,0.444810897211024,0.574649318601536,-0.0705647682033118,0.326946099921153
"Algeria",2012,0,0.601408145952125,-0.403615015875426,-0.0865834928113885,-0.972984896793038,-0.1420161101388,0.677848968201552,-0.213135765627969,0.875334129629543,-0.118832848179922,0.54356563248815,0.101838597790176,0.53867924213694,-0.34591930724799,-0.133557589527627,0.427672862051877,0.251559669266604,0.216993873503893,0.48190793197851,0.689686345206084,-0.0610104485354199,0.380558354129705
"Algeria",2013,0,0.6220856937743,-0.411594267819458,-0.0865834928113885,-1.00543068707537,-0.147391261140387,0.677848968201552,-0.212505458202049,0.930376801649496,-0.118832848179922,0.54356563248815,0.518420992062866,0.53867924213694,-0.34591930724799,-0.140114885019879,0.440965871008972,0.251559669266604,0.216993873503893,0.505093578708188,0.689686345206084,-0.0511335983747404,0.446996107614305
"Algeria",2014,0,0.632424467685388,-1.21749871416671,-0.0865834928113885,-1.13521384820471,-0.377011571816873,0.677848968201552,-0.214756556151765,0.99042335294399,-0.118832848179922,0.54356563248815,0.556678558883827,0.53867924213694,-0.34591930724799,-0.487453589330023,0.454293905255128,0.274000423820061,0.216993873503893,0.523642096091931,0.689686345206084,-0.0404555886328918,0.412221658929576
"Algeria",2015,0,0.653102015507562,-1.15366469861445,-0.0865834928113885,-1.03621259067656,-0.402416812158559,0.677848968201552,-0.20908378931848,1.04546602496394,-0.118832848179922,0.54356563248815,-0.551090542620897,0.53867924213694,-0.34591930724799,-0.234574911760661,0.467337470847104,0.274000423820061,0.216993873503893,0.532916354783802,0.689686345206084,-0.0292245417528693,0.466970020856049
"Angola",2000,0,-2.47954647955188,-0.922266392237516,0.513517738513021,-0.675981124208592,-0.394977780369935,-0.33219741170478,-0.0149491021349675,-1.16124473510872,0.671048934742082,-3.3492137536461,-1.32219305610116,-2.29952963190071,0.0635724839445348,-0.486928403959922,-0.190274442175584,-0.646070512871702,-0.640786916401357,-1.14108733909897,-2.12872080660534,-0.29896202804514,-0.314811350742526
"Angola",2001,0,-2.43819138390753,-0.954183400013645,0.513517738513021,-0.493785532623175,-0.388195948978849,-0.33219741170478,0.599780725973493,-1.14122921801055,0.66524098045589,-1.741326615895,-0.221225299809053,-1.87591636711897,0.0851246834809835,-0.488983099311014,0.0735909125709752,-0.690952021978617,-0.684775674858036,-1.09935317498555,-1.98492452334966,-0.298240735328029,-0.329074188136166
"Angola",2002,0,-2.35548119261883,1.81461702456551,0.505621669679805,-0.433885612101942,-0.391157227190666,-0.33219741170478,0.860818044222567,-1.11620982163785,0.653625071883508,-1.91057789355301,-0.965122432438856,-1.74883238768445,0.128229082553881,-0.475932333734337,0.0837300628374507,-0.735833531085533,-0.728764433314716,-1.05298188152619,-1.86988749674511,-0.297301222194385,-0.326339124043362
"Angola",2003,0,-2.32446487088557,1.79067926873341,0.497725600846589,-0.266665000646834,-0.385585246566461,-0.33219741170478,-0.107064030237349,-1.09119042526514,0.642009163311126,-3.3069009342316,-0.633556853323858,-3.31620146737689,0.14978128209033,-0.471115412433046,-0.187204654500505,-0.75827428563899,-0.772753191771395,-1.02979623479651,-1.75485047014056,-0.296630878236402,-0.307939324961449
"Angola",2004,0,-2.29344854915231,1.77472076484535,0.489829532013373,-0.256681680559962,-0.39826353503306,-0.33219741170478,-0.212145282530094,-1.07117490816698,0.624585300452552,-3.3069009342316,-0.50603163058732,-3.31620146737689,0.171333481626778,-0.51609153978507,0.105974682410157,-0.803155794745906,-0.816741950228075,-0.988062070683092,-1.61105418688487,-0.29523610573559,-0.296206557330259
"Angola",2005,0,-2.26243222741905,1.74280375706922,0.474037394346941,0.120188652719462,-0.356423066622051,-0.33219741170478,-0.191525225310695,-1.04615551179427,0.601353483307787,-1.825952254724,-0.765332916818281,-1.87591636711897,0.192885681163227,-0.424240097525274,0.117790143699204,-0.848037303852821,1.11876342186582,-0.9370536478778,-1.49601716028033,-0.293818624060295,-0.252658045650169
"Angola",2006,0,-2.23141590568579,1.73482450512519,0.458245256680509,0.319855054456905,-0.390665891479978,-0.33219741170478,-0.145872958890453,-1.02113611542157,0.572313711876831,-1.95289071296751,-0.578295923471358,-2.04536167303167,0.171333481626778,-0.507588207209581,-0.179652025494424,1.12674909685145,1.07477466340914,-0.876770966380637,-1.38098013367578,-0.292170247331872,-0.204517683546075
"Angola",2007,0,-2.17972203613035,1.686948993461,0.434557050180862,0.447142385564524,-0.315844857146606,-0.218963512612142,-0.123452023311281,-0.991112839774318,0.543273940445875,-0.302690755801904,-1.07139345138597,-0.393269940382886,0.192885681163227,-0.32302650025077,-0.167002872870178,1.08186758774454,1.0527802841808,-0.807214026191602,-1.23718385042009,-0.290307552983682,-0.199576514896082
"Angola",2008,0,-2.12802816657491,1.65503198568487,0.410868843681214,0.626842147128223,-0.285356662668521,-0.382020327305541,-0.190894917884775,-0.966093443401612,0.514234169014919,-0.725818949946932,-0.87585477652328,-0.562715246295582,0.192885681163227,-0.253210382993194,-0.181139344461189,1.05942683319108,1.00879152572412,-0.742294215348503,-1.12214682381555,-0.288406830698436,-0.109607024438631
"Angola",2009,0,-2.08667307093056,1.6390734817968,0.387180637181566,0.611867166997915,-0.302681824442194,-0.708133956692339,0.0379967216423541,-0.941074047028906,0.479386443297772,-0.810444588775937,-0.650560216355397,-3.23147881442054,0.171333481626778,-0.289942822250198,0.169347592835637,1.01454532408416,0.964802767267445,-0.686648663197275,-1.007109797211,-0.28635102140796,-0.0978671238693237
"Angola",2010,0,-2.03497920137513,1.60715647402068,0.363492430681918,0.80903773871364,-0.312644502290011,-0.0559066979187434,-0.10760429374528,-1.81174904079907,0.444538717580625,-0.048813839314888,-1.06714261062809,-0.223824634470191,0.171333481626778,-0.27712646041538,0.18344688876375,0.969663814977248,0.920814008810765,-0.64955162842979,-0.863313513955313,-0.284198336231046,-0.082786688995542
"Angola",2011,0,-1.89023636661991,1.57523946624455,0.339804224182271,0.873929319278309,-0.290049559071083,-0.259727716285492,-0.0842829189862221,-0.881027495734412,0.409690991863478,-0.38731639463091,-1.07139345138597,-0.477992593339234,0.171333481626778,-0.222839500782716,0.198059693964194,0.924782305870333,0.876825250354086,-0.61709172300824,-0.748276487350765,-0.281950363403346,-0.0717547166388208
"Angola",2012,0,-1.37329767106554,1.55130171041245,0.316116017682623,0.918854259669233,-0.282446752968505,-0.137435105265443,0.186659230241603,-0.856008099361706,0.380651220432522,-0.302690755801904,-1.10540017744905,-0.308547287426539,0.192885681163227,-0.201739578621928,-0.214105900016243,0.902341551316875,0.832836491897406,-0.556809041511077,-0.489443177490532,-0.279475396454808,-0.0315772694746786
"Angola",2013,0,-1.87989759270882,1.52736395458035,0.292427811182975,0.883912639365181,-0.385573498132209,-0.0559066979187434,0.552687756865433,-0.825984823714459,0.351611449001566,-0.641193311117926,-0.697319464692127,-0.223824634470191,0.128229082553881,-0.491914156319022,-0.173847134328293,0.85746004220996,0.810842112669066,-0.487252101322042,-0.173091354328026,-0.277061040057145,0.123211982416539
"Angola",2014,0,-1.81786494924229,1.47150919097213,0.276635673516543,0.941316729864696,-0.391191107203386,-0.58584134567229,0.838667240397361,-0.795961548067212,0.328379631856801,-0.598880491703424,-1.10114933669116,-0.774521878686452,0.0635724839445348,-0.49228834448642,-0.172253586893969,0.835019287656502,0.766853354212387,-0.468703583938299,-0.173091354328026,-0.274491221521583,0.182953608697597
"Angola",2015,0,-1.74549353186468,1.36777891569971,0.268739604683327,0.295063142907839,-0.402416812158559,-0.58584134567229,-0.204131373829105,-0.765938272419965,0.310955768998227,-3.17996247598809,-0.842131439844062,-0.774521878686452,0.042020284408086,-0.265398600151454,-0.170645640556431,0.790137778549587,0.744858974984047,-0.450155066554556,-0.173091354328026,-0.271898769210967,-0.0742360683516869
"Antigua and Barbuda",2000,0,0.446326537285816,-0.0605071822820439,-0.252400938308923,0.676758747562584,0.125828219069631,0.811012033534495,-0.214756556151765,-0.0203602605133285,-0.25822375104851,0.585878451902653,-0.752580394544627,0.53867924213694,-0.34591930724799,0.17049236314551,0,-0.242136930909465,-0.266882469519581,-2.91247074924639,-3.45164661255764,-0.312129617458144,0
"Antigua and Barbuda",2001,0,0.467004085107991,-0.0764656861701082,-0.252400938308923,0.736658668083817,-0.325706571807063,0.718613171874902,-0.214756556151765,0.0146668944084595,-0.25822375104851,0.712816910146161,-0.603800968018666,0.623401895093288,-0.34591930724799,0.134022787308576,0,-0.264577685462922,-0.288876848747921,-2.91247074924639,-3.45164661255764,-0.312103657979086,0
"Antigua and Barbuda",2002,0,0.487681632930166,-0.0844449381141403,-0.252400938308923,0.661783767432276,0.031989116136205,0.840905782894951,-0.214756556151765,0.0446901700557067,-0.25822375104851,0.458939993659145,-0.633556853323858,0.665763221571462,-0.34591930724799,0.136037563597388,0,-0.264577685462922,-0.288876848747921,-2.91247074924639,-3.45164661255764,-0.312076058953984,0
"Antigua and Barbuda",2003,0,0.508359180752341,-0.100403442002205,-0.252400938308923,0.649304617323685,0.140031213636472,0.840905782894951,-0.214756556151765,-1.72668309313187,-0.25822375104851,0.712816910146161,-0.582546764229243,0.708124548049636,-0.34591930724799,0.160945785527843,0,-0.28701844001638,-0.288876848747921,-2.91247074924639,-3.45164661255764,-0.312046000609812,0
"Antigua and Barbuda",2004,0,0.529036728574516,-0.116361945890269,-0.252400938308923,0.679254577584302,-0.391707602886965,0.759377375548252,-0.214756556151765,-1.69165593821008,-0.25822375104851,0.628191271317156,-0.71857366848155,0.623401895093288,-0.34591930724799,-0.430670113593559,0,-0.28701844001638,-0.310871227976261,-2.91247074924639,-3.45164661255764,-0.312014575977269,0
"Antigua and Barbuda",2005,0,0.549714276396689,-0.132320449778333,-0.252400938308923,0.896391789473771,0.279402956365199,0.840905782894951,-0.214756556151765,0.139763876271989,-0.25822375104851,0.670504090731659,-0.633556853323858,0.708124548049636,-0.34591930724799,0.276074627046671,0,-0.28701844001638,-0.310871227976261,-2.91247074924639,-3.45164661255764,-0.311982604829378,0
"Antigua and Barbuda",2006,0,0.570391824218864,-0.148278953666398,-0.252400938308923,1.09106653116778,-0.301093093263542,0.840905782894951,-0.214756556151765,0.169787151919236,-0.25822375104851,0.712816910146161,-0.66331273862905,0.708124548049636,-0.34591930724799,0.37147642791858,0,-0.309459194569838,-0.310871227976261,0.672030235161872,0.775964115159494,-0.311949540650789,0
